"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000109728",3.09444420307623,-0.51573680019363,0.635345989610778,-0.811741647270927,0.416939891472238,NA
"ENSMUSG00000109729",2.45512398244721,-0.141990235621419,0.889628471642025,-0.159606217817356,0.873191280667502,NA
"ENSMUSG00000109735",4.1774532676501,-0.448148604547213,0.646088045294374,-0.69363395254129,0.487911795598387,NA
"ENSMUSG00000109739",3.77748209131493,-0.0495998326040575,0.626864168151892,-0.0791237322597122,0.936934207074569,NA
"ENSMUSG00000109744",2.78462042179746,-0.254436458652788,0.99210600247946,-0.256460960841788,0.797594921329433,NA
"ENSMUSG00000109745",2.32891255697413,0.485209525709687,0.845688626276148,0.5737448874608,0.566140448202214,NA
"ENSMUSG00000109771",30.0084569759244,-0.0204280387354165,0.258584754897015,-0.0789993932300931,0.937033105688721,NA
"ENSMUSG00000109778",15.2250260475132,0.505396644401504,0.339240008116884,1.48979080388234,0.136279249876837,NA
"ENSMUSG00000109780",18.1585873201641,-0.296975678659571,0.36201571213459,-0.820339197181479,0.412022767005724,NA
"ENSMUSG00000109782",21.1118423328069,-0.029151061444145,0.281471236084103,-0.103566751081573,0.917513174523778,NA
"ENSMUSG00000109783",16.7954272970018,0.0835200540583687,0.310773949982745,0.26874856809268,0.788123174278257,NA
"ENSMUSG00000109784",29.9040671719529,0.221754459356684,0.258068529388775,0.8592851669357,0.390183205687196,NA
"ENSMUSG00000109787",7.49470097881855,0.040758927019876,0.431386955170791,0.0944834481694956,0.924725130069808,NA
"ENSMUSG00000109792",2.70081891349392,0.698963576892089,0.845906081779696,0.826289811537404,0.408639711649146,NA
"ENSMUSG00000109801",4.51317718392567,-0.987576307831448,0.729916693103212,-1.35299866020711,0.176056058401559,NA
"ENSMUSG00000109805",2.03260302592617,2.49538100404439,1.32356186486176,1.88535275176203,0.0593822285098591,NA
"ENSMUSG00000109810",13.0009082277198,-0.446069836567906,0.338182670839727,-1.31902038463499,0.187162297672587,NA
"ENSMUSG00000109827",4.51796987697767,0.433198068824263,0.533611595834291,0.81182281683172,0.416893307629394,NA
"ENSMUSG00000109828",7.37793276447783,0.270174191112738,0.527372067149347,0.512302808476633,0.608439099996106,NA
"ENSMUSG00000109829",30.7864488374464,0.134629052326927,0.214166979914334,0.628617223723185,0.52959968156305,NA
"ENSMUSG00000109841",3.23334706444037,-0.449197687595334,0.836251242381672,-0.537156376971116,0.591159601038587,NA
"ENSMUSG00000109849",8.71944711819098,-0.239328313544005,0.468339508390361,-0.511014572241735,0.6093408529456,NA
"ENSMUSG00000109850",3.72496695767934,0.886940674146793,1.44870991782051,0.612227929992458,0.540386964956707,NA
"ENSMUSG00000109852",13.9619268019374,-0.210537154290449,0.353042851943551,-0.596350140305664,0.550941341556542,NA
"ENSMUSG00000109857",6.73323805678098,0.348065032798561,0.612846019306626,0.567948590401814,0.570069876639638,NA
"ENSMUSG00000109863",21.0473706137917,-0.209110713822729,0.347907750177271,-0.601052186150438,0.54780522830552,NA
"ENSMUSG00000109864",31.1924585332247,-0.28382268603173,0.278652153159819,-1.01855551020611,0.308414034807532,NA
"ENSMUSG00000109877",5.70954047709942,-0.00390276450049455,0.602562131644905,-0.00647694950534077,0.994832178121056,NA
"ENSMUSG00000109879",12.9517849564834,-0.381741615044785,0.311178882158003,-1.22675938803248,0.219913039117406,NA
"ENSMUSG00000109899",1.48776449530039,0.0588490704609158,1.36664794573211,0.0430608853177549,0.965652999354523,NA
"ENSMUSG00000109909",16.4105302312643,0.109899464118184,0.334574133060379,0.328475674771758,0.742552033614991,NA
"ENSMUSG00000109923",2.58870969227944,-1.51534682869691,0.749312774190528,-2.02231548812699,0.0431437695753071,NA
"ENSMUSG00000109926",8.17724136335639,0.543081346928871,2.04296383809405,0.26583013208669,0.79037003583291,NA
"ENSMUSG00000109930",4.86524847519141,0.732456552952695,0.601951806460334,1.21680264946752,0.22367931174146,NA
"ENSMUSG00000109931",5.05684598278086,0.285405695603485,0.5244514940019,0.544198460425114,0.586304911169101,NA
"ENSMUSG00000109933",2.85151725396311,0.702387457734887,0.74203031357337,0.94657515317996,0.343855309987459,NA
"ENSMUSG00000109936",4.34879022526463,0.011735788284137,0.635738871181974,0.0184600766385697,0.985271826361093,NA
"ENSMUSG00000109940",3.99864079766829,1.03878998809097,0.656602824185326,1.58206749929813,0.113634162124138,NA
"ENSMUSG00000109941",35.7083545533796,3.24732675572234,0.98556968398628,3.29487281161901,0.00098466235754699,NA
"ENSMUSG00000109942",7.02885496514424,-0.540977362246021,0.428876989382528,-1.26138117837678,0.207171546196535,NA
"ENSMUSG00000109953",18.8072579450666,0.237320963566812,0.320784513149485,0.739814279800414,0.459412693109682,NA
"ENSMUSG00000109956",15.3818540933418,-0.522597777544989,0.290347384996235,-1.79990523266385,0.0718756032945535,NA
"ENSMUSG00000109975",12.8615338966003,0.521607481828495,0.317264436322821,1.64407800595007,0.100160090419896,NA
"ENSMUSG00000109982",4.16907676162974,-0.543704139782465,0.606983695151055,-0.895747520280849,0.370387624238228,NA
"ENSMUSG00000109992",10.9340249826837,0.978197442172148,0.43692232351146,2.23883603453942,0.025166586706558,NA
"ENSMUSG00000109997",3.03084437049735,0.33788431634501,0.774837983879912,0.436070924986271,0.662785271466143,NA
"ENSMUSG00000110010",27.3618799679058,0.19885817744312,0.265122906246519,0.75006034091304,0.45321836376087,NA
"ENSMUSG00000110018",3.51908046982791,-1.32742651394412,0.713954054860777,-1.85926041725889,0.0629902347035757,NA
"ENSMUSG00000110020",8.72846039920498,-0.335361467747819,0.512268169813803,-0.654659975984286,0.512686699755659,NA
"ENSMUSG00000110027",6.2200625472815,0.508246205384044,0.670966973110207,0.757483193290594,0.448760431150438,NA
"ENSMUSG00000110030",6.77684174931357,-1.00510567254452,0.527007727367277,-1.9071934249724,0.0564955446159684,NA
"ENSMUSG00000110047",5.95343922468384,-0.376363605379492,0.508033946279064,-0.740823734587128,0.458800322199751,NA
"ENSMUSG00000110051",2.51087737542732,-0.378221724888394,0.716404692475136,-0.527944231606942,0.597538043649074,NA
"ENSMUSG00000110057",9.25885260205277,-0.169220013277034,0.386504779966652,-0.437821269096943,0.66151585159531,NA
"ENSMUSG00000110062",21.4192467789889,-0.109784504288605,0.279133347947604,-0.393304866995729,0.694094323960336,NA
"ENSMUSG00000110063",2.64464275960157,0.777722185768212,0.722809675487372,1.07597091204377,0.281940265649252,NA
"ENSMUSG00000110071",2.91961448542418,0.461442745274137,0.731990126880674,0.630394766717064,0.52843633393045,NA
"ENSMUSG00000110077",28.0649931066211,-0.0974070058321019,0.335508321241454,-0.290326646658643,0.771566355229468,NA
"ENSMUSG00000110079",22.5869961277916,0.0985862407793421,0.345731221975603,0.285152842766104,0.775527047099151,NA
"ENSMUSG00000110084",14.2714133825898,-0.358965324886081,0.411896549531875,-0.871493886739398,0.383484542342277,NA
"ENSMUSG00000110087",22.5068368496419,-0.224808020271542,0.370782115835189,-0.606307614824304,0.544310502985659,NA
"ENSMUSG00000110088",14.5860236554596,-0.0218882098763122,0.381192105816256,-0.0574204175331555,0.954210298994015,NA
"ENSMUSG00000110099",3.58571802267466,-0.170020730690275,0.684219537142861,-0.248488564650231,0.803756416767267,NA
"ENSMUSG00000110115",3.99371237862276,-0.0952664652235225,0.641355654327967,-0.148539214678548,0.881917240357746,NA
"ENSMUSG00000110120",3.56543488858697,-0.442875655173681,0.613427430732673,-0.721969108301391,0.470313470424181,NA
"ENSMUSG00000110124",2.34188528813361,-0.839857093800062,0.872574602186364,-0.962504629054841,0.33579617904158,NA
"ENSMUSG00000110127",7.55794508198774,-0.565801514941798,0.505968823034479,-1.11825371284436,0.263458649739292,NA
"ENSMUSG00000110140",2.17165736495431,0.0386365169853184,0.892519425273258,0.0432892729180535,0.965470942179112,NA
"ENSMUSG00000110141",6.92564305975029,-0.486528388218776,0.54442496148165,-0.893655549691717,0.371506215039557,NA
"ENSMUSG00000110142",11.4183561681545,-0.194538565887378,0.364811200290354,-0.533258205155281,0.593854855046385,NA
"ENSMUSG00000110148",25.6910704482592,0.00807522337915945,0.218694106156085,0.0369247416910086,0.970545012179646,NA
"ENSMUSG00000110159",31.9301174599948,0.163230460249421,0.268137760815721,0.608755960939055,0.542686208117156,NA
"ENSMUSG00000110161",19.4580427934073,-0.234530365902804,0.289781862881387,-0.809334178374034,0.418322951776671,NA
"ENSMUSG00000110165",19.627838458773,-0.343349687002127,0.28680583277874,-1.1971502938959,0.231247979814084,NA
"ENSMUSG00000110187",4.82641952865739,-0.898446654184345,0.630023910537964,-1.42605167701839,0.153853425870112,NA
"ENSMUSG00000110218",13.8238821117207,0.401475766849316,0.317488952278147,1.26453460496348,0.206038208216754,NA
"ENSMUSG00000110235",8.47277063210224,-0.205770905594301,0.604055794080813,-0.340648840075148,0.73336795705419,NA
"ENSMUSG00000110238",11.9868962027488,-0.206878041266672,0.349595231028947,-0.591764483336279,0.554008309452898,NA
"ENSMUSG00000110244",3.61172519460817,-0.336026016544293,0.596412655794171,-0.563411948555732,0.573154402758636,NA
"ENSMUSG00000110249",9.46187543606973,0.320779012166787,0.521112822913357,0.61556537867064,0.538181407143668,NA
"ENSMUSG00000110256",13.5209177722929,-0.161124109046675,0.303043052154795,-0.531687190651621,0.594942665130352,NA
"ENSMUSG00000110269",3.45971196173861,-0.226579507431842,0.78364427647274,-0.289135662997118,0.772477563394787,NA
"ENSMUSG00000110273",5.44111600580892,-0.49281684667928,0.511586070682257,-0.963311698502765,0.335391124268183,NA
"ENSMUSG00000110275",19.2143436146211,0.570378579710235,0.314562811503369,1.81324224877144,0.0697944662099215,NA
"ENSMUSG00000110279",1.6421796206321,0.0384429203327077,1.33528759079181,0.0287899929556835,0.977032082037748,NA
"ENSMUSG00000110289",29.4804906804937,-0.139580835137271,0.297146217729043,-0.469737882595394,0.638542299049034,NA
"ENSMUSG00000110298",5.31427987159785,-0.141385567634738,0.51468759762964,-0.274701718646185,0.783545410654307,NA
"ENSMUSG00000110303",4.05461332000384,-1.13770160253252,0.668381301648341,-1.70217449190568,0.0887226629880791,NA
"ENSMUSG00000110304",1.62135517255706,1.02339335677487,1.25042690273861,0.818435171646979,0.413108745334235,NA
"ENSMUSG00000110308",1.8367420787285,1.14145909463992,0.885551358273361,1.28898124764387,0.197404605961166,NA
"ENSMUSG00000110316",15.5224382263615,0.607338272348638,0.399301144666601,1.52100308366443,0.128259063483828,NA
"ENSMUSG00000110318",6.43909973555278,-0.318396445200354,0.423223107465206,-0.752313471509894,0.451862568356112,NA
"ENSMUSG00000110325",25.8740639675769,-0.0322626550168457,0.305157125023653,-0.105724731199853,0.915800757659384,NA
"ENSMUSG00000110326",15.9538376702279,0.265730746706484,0.333559701328807,0.79665123109263,0.425653614924341,NA
"ENSMUSG00000110331",3.09712196059392,0.766313690034348,0.635944816098437,1.20500029347787,0.228203188600899,NA
"ENSMUSG00000110332",11.2062887210095,0.457896151027894,0.356660592475965,1.28384284860053,0.199196947612072,NA
"ENSMUSG00000110341",4.27958908034495,-1.12621189278665,0.606621590886631,-1.85653117150116,0.0633778842062354,NA
"ENSMUSG00000110342",33.3824308680434,-0.190789319339159,0.231837116104422,-0.822945534110359,0.410538967210303,NA
"ENSMUSG00000110357",32.2399742254348,-0.00301717816945619,0.269074200367464,-0.0112131827032683,0.991053362128941,NA
"ENSMUSG00000110360",14.2742083226423,0.0670671490385039,0.312878113152108,0.214355514877126,0.8302698293434,NA
"ENSMUSG00000110365",15.2732177648955,0.785411906490729,0.300802509165888,2.61105503630485,0.00902633661054054,NA
"ENSMUSG00000110366",2.54387050944033,0.360285314697392,0.745021422809583,0.483590543394986,0.628676487396383,NA
"ENSMUSG00000110371",3.88539008288776,-0.474570667876326,0.61375479299363,-0.773225192363184,0.439389119309948,NA
"ENSMUSG00000110373",1.88594223425404,1.27353976752472,0.857122315957756,1.48583200298741,0.137323562851647,NA
"ENSMUSG00000110377",8.15693456112823,0.111543487083548,0.391503532142998,0.284910551056807,0.775712672287,NA
"ENSMUSG00000110378",4.50393641008479,-0.438723152401013,0.658381912575585,-0.666365743075674,0.505177353259226,NA
"ENSMUSG00000110394",3.87146554871268,0.115853611574967,0.866140340067844,0.133758475636745,0.893593563690272,NA
"ENSMUSG00000110397",24.8592002692652,0.0839719644928019,0.352984894699064,0.2378910988936,0.811965559417515,NA
"ENSMUSG00000110400",10.5540949660347,0.438792932416484,0.414799681530658,1.0578429829003,0.290127033049132,NA
"ENSMUSG00000110403",22.1992316487169,-0.221203905080066,0.289349490324363,-0.764486935270198,0.44457711935747,NA
"ENSMUSG00000110404",7.39523154787962,-0.887562549408779,0.526427299269114,-1.68601163093377,0.0917935591505284,NA
"ENSMUSG00000110405",14.7569640872533,0.45330007045904,0.376009444147548,1.20555501335005,0.227989113949233,NA
"ENSMUSG00000110409",4.31208229821206,0.269071301595841,0.546265070349413,0.492565452562677,0.622319663671085,NA
"ENSMUSG00000110419",33.6661095336721,0.058090668105692,0.211882744830983,0.274164223009431,0.783958420962018,NA
"ENSMUSG00000110422",1.9344357116587,0.166082889778828,1.00154163514011,0.165827244671256,0.868292904810755,NA
"ENSMUSG00000110439",3.30416001961625,-3.57479116802109,1.23272447566031,-2.89991091975865,0.00373268724380941,NA
"ENSMUSG00000110440",3.0750569016776,0.242154493738551,0.808862182030227,0.299376703619333,0.764652635334655,NA
"ENSMUSG00000110442",15.1359836073734,0.261813122589831,0.38573672045426,0.678735284215381,0.497305605234355,NA
"ENSMUSG00000110446",1.81475835797057,-1.7345193078473,1.07773567219089,-1.60941068631538,0.10752657013523,NA
"ENSMUSG00000110462",4.33338582592841,0.564592873866846,0.725875334021002,0.777809697347437,0.436681210228637,NA
"ENSMUSG00000110469",2.82698002368186,-1.69146926895984,1.26204194705391,-1.3402639055765,0.180159561727575,NA
"ENSMUSG00000110471",5.33034815973058,-0.714619050769937,0.514133465789081,-1.38994852177762,0.164544509874032,NA
"ENSMUSG00000110472",5.42390428336528,0.249906146707794,0.667248510354115,0.374532341144031,0.708008299796663,NA
"ENSMUSG00000110475",2.14489670686607,-0.166627190172088,0.799475681281352,-0.208420586233502,0.834900583762658,NA
"ENSMUSG00000110481",11.0385473843172,0.0356508306163477,0.375579391680719,0.0949222225873739,0.924376605143428,NA
"ENSMUSG00000110486",3.96450787576511,0.877396623753687,0.688087786301178,1.27512308926473,0.202265678149008,NA
"ENSMUSG00000110496",9.41619934625428,1.39047964947582,0.631419425610457,2.20214898857682,0.0276547860065536,NA
"ENSMUSG00000110497",8.58851404073924,1.28427983258914,0.557111120668921,2.30524896190748,0.0211526341576291,NA
"ENSMUSG00000110499",12.8317690149774,0.372000923742047,0.455633025557759,0.816448551521622,0.414243637637637,NA
"ENSMUSG00000110504",34.9000842144026,0.167757442366152,0.266077207606472,0.630484075938833,0.528377918126722,NA
"ENSMUSG00000110520",2.31491093857867,-1.28609329953964,0.891341848884606,-1.44287323785931,0.149056183275359,NA
"ENSMUSG00000110529",23.8882668250366,0.0205879376639916,0.344320635225267,0.0597929242623588,0.952320561116093,NA
"ENSMUSG00000110539",2.26907449884444,-1.25885637855816,0.757834753892603,-1.66112252320452,0.0966888417811344,NA
"ENSMUSG00000110540",25.712174773581,-0.255735129082448,0.360832809358208,-0.708735797992728,0.47848844557893,NA
"ENSMUSG00000110545",4.93523886669136,1.42569064280206,0.557853961278235,2.55567001717675,0.0105983571678277,NA
"ENSMUSG00000110575",5.96902792880486,-0.381874481737956,0.498903634930937,-0.765427339070839,0.4440171185199,NA
"ENSMUSG00000110580",2.72014033098019,-0.21699201692904,0.819018894771235,-0.264941405276919,0.791054600902258,NA
"ENSMUSG00000110588",3.84198902810092,-0.139153708280491,0.70197062097111,-0.198232951812122,0.842862807201701,NA
"ENSMUSG00000110597",13.2804904798428,0.745456845293234,0.496763208205082,1.50062813223777,0.13345177082172,NA
"ENSMUSG00000110611",4.74978651793241,0.29771112497789,0.687852605661097,0.432812382373342,0.665151076969601,NA
"ENSMUSG00000110613",2.87286286637679,-1.92408965571878,1.4350725406166,-1.34076125161734,0.17999798054224,NA
"ENSMUSG00000110614",3.00780904106775,-0.137974938898031,0.650948406476157,-0.211959868901046,0.832138342911469,NA
"ENSMUSG00000110615",8.58771694890005,-0.646240022159358,0.444653235576946,-1.45335729160016,0.146124577928333,NA
"ENSMUSG00000110616",3.17781957146268,0.147946677243976,0.732094573187907,0.2020868377698,0.839848837521582,NA
"ENSMUSG00000110618",5.88432180344285,-0.680863088124168,0.458146740181498,-1.48612448460168,0.137246197054265,NA
"ENSMUSG00000110620",18.6992444075507,-0.121139459145474,0.379893658240305,-0.318877287150832,0.749819568160532,NA
"ENSMUSG00000110630",30.8968746973373,0.0795607476204556,0.220579026313045,0.360690447094201,0.718330866787636,NA
"ENSMUSG00000110644",2.73891825467093,-0.404250018349521,0.680445529832634,-0.594096074742313,0.552447856109335,NA
"ENSMUSG00000110647",4.23236940736927,-0.349613931010879,0.58248282550741,-0.600213286471279,0.548364099996705,NA
"ENSMUSG00000110649",8.75993383485952,-0.00305147043163678,0.363357589031306,-0.00839798183319044,0.993299458713993,NA
"ENSMUSG00000110661",1.3819169709071,1.56666403959145,1.23278914289396,1.27082887501242,0.203789533886719,NA
"ENSMUSG00000110665",1.77742060155224,1.02805772087201,1.02581361773206,1.0021876324326,0.316252979860521,NA
"ENSMUSG00000110669",4.2050926690562,-0.120054205811226,0.51142021914521,-0.23474669423881,0.814405343442982,NA
"ENSMUSG00000110682",2.67207754637302,-0.957332556048862,1.01138845780559,-0.946552779656974,0.343866715482111,NA
"ENSMUSG00000110686",21.7764127230686,0.564411205030782,0.317445373987889,1.77797898876396,0.0754073058142017,NA
"ENSMUSG00000110698",1.64360188226514,0.997539933964238,0.986376072173501,1.01131805819877,0.311864225790322,NA
"ENSMUSG00000110699",3.6874594609842,0.622709938964016,0.934751978078983,0.666176647460808,0.505298197539827,NA
"ENSMUSG00000110701",3.41053193951652,-0.0111404088862771,0.803697608427585,-0.0138614433705645,0.988940522505937,NA
"ENSMUSG00000110706",2.09611786709115,2.04379686644625,0.952617068224962,2.14545480510287,0.0319165012367526,NA
"ENSMUSG00000110710",15.7659662886938,0.0924995790425957,0.435904757609565,0.212201352308815,0.831949951774343,NA
"ENSMUSG00000110711",2.2273703764713,1.6014189053294,0.895964120647554,1.78736945869214,0.0738777944829528,NA
"ENSMUSG00000110726",3.41077616671444,1.32439903199431,0.663878866499525,1.99494079240322,0.0460493377699605,NA
"ENSMUSG00000110738",22.5699058026676,-0.0744154698379107,0.425367184222579,-0.174944077959177,0.861123575103496,NA
"ENSMUSG00000110754",4.86367536562714,-0.124314482428213,0.674043643037559,-0.184430909945228,0.85367542308034,NA
"ENSMUSG00000110758",17.2440765074801,-0.114935517569266,0.31905894500431,-0.360232864080064,0.718673000166295,NA
"ENSMUSG00000110768",1.7283678746356,0.0113072188990478,1.0127972010854,0.0111643465117498,0.99109232533321,NA
"ENSMUSG00000110772",12.5066798686495,-0.550386646052506,0.345866900412371,-1.59132500217942,0.111536452875177,NA
"ENSMUSG00000110773",2.20534629381627,-0.708061193995377,0.742266847351139,-0.953917309552718,0.340125500850884,NA
"ENSMUSG00000110781",23.9519440959181,-0.177925264166696,0.283717587388859,-0.627121024833878,0.530579906300532,NA
"ENSMUSG00000110791",16.1836545441726,0.131383376409156,0.325039014033817,0.404208020380862,0.686059756387673,NA
"ENSMUSG00000110795",2.90425338190987,-0.223209946028743,0.813937376799193,-0.274234790527148,0.783904193583911,NA
"ENSMUSG00000110834",18.2667406314185,0.238517848556068,0.285404559361071,0.835718424015486,0.403313327957715,NA
"ENSMUSG00000110840",5.53234280039785,-0.0771915171096768,0.492734495553576,-0.15665945414062,0.875513243338911,NA
"ENSMUSG00000110863",7.17768655037615,0.0185908213650547,0.456435977494369,0.0407304031270937,0.967510823509664,NA
"ENSMUSG00000110866",17.5550406142696,-0.864862265434518,0.421576379217596,-2.0514960231871,0.0402186665162265,NA
"ENSMUSG00000110869",18.501127240585,0.324840201070924,0.387776401308627,0.837699767120145,0.402199344275561,NA
"ENSMUSG00000110877",5.85320026758739,-0.30742395058813,0.497610990002537,-0.617799760786158,0.536707341165602,NA
"ENSMUSG00000110884",3.24457225624757,-0.0731366654637864,0.682588340112116,-0.107146080830759,0.914673090339006,NA
"ENSMUSG00000110899",6.25269374208231,-0.0783015764355556,0.465258776939829,-0.168296828166408,0.8663497690313,NA
"ENSMUSG00000110903",23.7309713198943,0.140066963180529,0.325054529037519,0.430902973711104,0.666538921144603,NA
"ENSMUSG00000110910",10.2674491357957,-0.616066303648408,0.355082603202666,-1.73499433115506,0.0827418093051007,NA
"ENSMUSG00000110914",23.2106341833662,-0.0386978323568178,0.342975575724179,-0.112829703033835,0.910165569087597,NA
"ENSMUSG00000110959",5.22559697745636,0.0714338484859563,0.615902869109313,0.115982327845396,0.90766654760115,NA
"ENSMUSG00000110960",2.17586552991933,0.188726396701094,0.775964282864262,0.243215313989017,0.807838604145528,NA
"ENSMUSG00000110972",18.0000027068712,0.250182919914159,0.31009809075874,0.806786392338043,0.419789560290747,NA
"ENSMUSG00000110982",2.34334077272375,0.880653301080016,0.884644199817526,0.995488696203137,0.319498639297482,NA
"ENSMUSG00000110988",4.13160235002815,0.168706316950863,0.562073507265709,0.300149917706602,0.764062804620789,NA
"ENSMUSG00000110997",17.3949879793975,-0.00363808718678513,0.460070803581015,-0.0079076680338497,0.993690659519025,NA
"ENSMUSG00000111003",10.3242685002434,0.425645698807433,0.504293811005306,0.844043074728424,0.398645335780006,NA
"ENSMUSG00000111014",12.5238763876695,-0.809560552871676,0.371352598242048,-2.18003201459763,0.0292550885264716,NA
"ENSMUSG00000111027",22.8233819804129,-0.129708109877904,0.432111653219851,-0.300172672760368,0.764045448460382,NA
"ENSMUSG00000111030",12.5564637765717,-0.000934599681480476,0.335011843175864,-0.00278975117005001,0.997774103500187,NA
"ENSMUSG00000111039",2.93841102127492,-0.91529523347688,0.89950339298418,-1.01755617668135,0.308888922519502,NA
"ENSMUSG00000111044",3.03731876193772,0.363092151562325,0.8540316882402,0.425150678320268,0.67072683621238,NA
"ENSMUSG00000111045",1.48224421505,-0.639288355520331,1.18767338370442,-0.538269497567046,0.590391006396775,NA
"ENSMUSG00000111055",3.6543182907884,0.00348407603561369,0.68809329377883,0.0050633774040727,0.995960026606445,NA
"ENSMUSG00000111056",1.8471825554747,1.40079497864529,1.03060238879538,1.35920020550564,0.174083156197618,NA
"ENSMUSG00000111065",5.02336903593802,-0.0149464178380655,0.558278641205981,-0.0267723261018522,0.978641325875142,NA
"ENSMUSG00000111067",21.8943795407559,0.144076799984315,0.359894655765921,0.400330479144497,0.688913121669716,NA
"ENSMUSG00000111079",10.6499991563393,-0.275757583197387,0.448257195196975,-0.615177148637206,0.538437737170367,NA
"ENSMUSG00000111088",17.0107564831086,0.298554315137136,0.284698296375264,1.04866913128138,0.294330426198597,NA
"ENSMUSG00000111090",17.7711541997577,-0.16626643101143,0.313616522626257,-0.530158390951783,0.596002117338873,NA
"ENSMUSG00000111092",3.28945002633633,0.200141473988302,0.813410055136327,0.246052372631118,0.805641690911954,NA
"ENSMUSG00000111094",2.07867156260366,0.22952231907229,0.919013476860486,0.249748588950381,0.802781780016515,NA
"ENSMUSG00000111116",5.09187756413907,-0.69483580667496,0.616897733010682,-1.12633872600554,0.26002217186513,NA
"ENSMUSG00000111122",1.57946912212027,2.49851439246964,1.18316076279939,2.11172857571619,0.034709736557931,NA
"ENSMUSG00000111163",7.01006162744559,0.196008159835333,0.574181127570935,0.341369909987362,0.7328251244301,NA
"ENSMUSG00000111165",5.14811041328697,-0.320139461237935,0.487998424680018,-0.656025603869216,0.511807650345682,NA
"ENSMUSG00000111197",4.0648306216864,1.43918039834756,0.630322681081171,2.28324387102647,0.02241600723022,NA
"ENSMUSG00000111211",4.44501563076923,-0.396274454341324,0.563413795185571,-0.703345316936735,0.481840575819456,NA
"ENSMUSG00000111218",2.10796900681428,-0.829469129678747,0.871490864865784,-0.951781783514725,0.34120766243197,NA
"ENSMUSG00000111246",14.496696132063,0.073518135779082,0.293361879792489,0.250605620031769,0.802119036201736,NA
"ENSMUSG00000111254",3.52126150566703,-0.150306272313281,0.715875359107391,-0.209961511317688,0.833697712947809,NA
"ENSMUSG00000111258",3.5090483235944,-0.832363922158827,0.743788994614851,-1.11908609590256,0.263103410946713,NA
"ENSMUSG00000111271",5.00654866846576,0.191491473668862,0.599859967487879,0.319226959703277,0.749554414723479,NA
"ENSMUSG00000111292",35.3768372782157,-0.452153325706657,0.318014162551752,-1.42180248224975,0.155083598802744,NA
"ENSMUSG00000111293",2.66082714270501,0.772145748526026,0.863599001044398,0.894102178895793,0.371267223616868,NA
"ENSMUSG00000111312",17.122554188629,0.100720007016686,0.271542760917623,0.370917665697746,0.710698856933786,NA
"ENSMUSG00000111323",7.32179557418526,-0.0190999263609586,0.45933961422604,-0.0415812740060332,0.966832501507833,NA
"ENSMUSG00000111324",3.05604970268912,0.291140929993557,0.722177267177712,0.403143304595205,0.686842804987004,NA
"ENSMUSG00000111325",21.2094831675431,0.194088307187819,0.276819209306387,0.701137423497949,0.483217257382986,NA
"ENSMUSG00000111326",1.86400734438779,-1.41980025143471,1.09941875389851,-1.29140988945307,0.196561583196522,NA
"ENSMUSG00000111334",33.4432992290112,0.179522699548987,0.209154708143396,0.858324926761422,0.390713068970764,NA
"ENSMUSG00000111340",28.9933013684022,-0.419325885431417,0.458744358881043,-0.914073115698307,0.360678427922216,NA
"ENSMUSG00000111341",8.85050115626754,-0.431114155427074,0.473766220423365,-0.909972338344055,0.362837098062996,NA
"ENSMUSG00000111343",9.23228490745711,-0.242277486376924,0.383146738316383,-0.632336027292145,0.527167326602011,NA
"ENSMUSG00000111345",10.1846526349069,-0.0454327703622428,0.386812647612033,-0.117454200742193,0.906500135273719,NA
"ENSMUSG00000111348",7.45301397422854,-0.0116007306829637,0.429894579498662,-0.0269850592126386,0.978471650713974,NA
"ENSMUSG00000111356",7.23787842645628,-0.601075026218689,0.456208611197432,-1.31754423626731,0.187656263386402,NA
"ENSMUSG00000111358",8.48763212097536,-0.356823324445567,0.473198465833631,-0.754066951203982,0.450809020841422,NA
"ENSMUSG00000111361",6.80494799785076,-0.549404253524984,0.538694268137957,-1.01988137988556,0.307784721387397,NA
"ENSMUSG00000111368",25.9045891352915,0.320701011490994,0.234774841278817,1.36599394442836,0.171940864073532,NA
"ENSMUSG00000111371",2.34153596666411,0.67549816404931,0.719768368951021,0.938493817161999,0.347990692884971,NA
"ENSMUSG00000111390",19.1784680484966,-0.130181115207863,0.310916986103358,-0.418700556825116,0.675434988691722,NA
"ENSMUSG00000111397",4.7375420332234,-0.649684022920842,0.651293838975659,-0.997528279927616,0.318508153950827,NA
"ENSMUSG00000111409",1.79285043408892,2.60356088955816,1.46218194397087,1.78059980858991,0.0749778510801936,NA
"ENSMUSG00000111417",7.30805806995567,-0.563263546938564,0.582356198352603,-0.967214822357777,0.333436653902512,NA
"ENSMUSG00000111421",11.2165009916869,0.70435024036019,0.362521777146811,1.9429184252149,0.0520260153334377,NA
"ENSMUSG00000111425",13.9185623753034,-0.364824810092149,0.399354114618588,-0.913537125917889,0.360960116982777,NA
"ENSMUSG00000111434",11.7512112466047,0.563548551374198,0.425981189906062,1.32294233813111,0.18585455419365,NA
"ENSMUSG00000111465",4.35543309268732,-0.453329005788583,0.699551640486804,-0.648027936112224,0.516966881821957,NA
"ENSMUSG00000111468",14.5872892026202,0.539493498538408,0.350052685771466,1.54117800110415,0.123273470042976,NA
"ENSMUSG00000111474",3.19559603527591,-0.433286734907117,0.643781932296049,-0.673033387814721,0.500926050120741,NA
