gene_id,Mmus_C57-6J_KDN_FLT_Rep1_M23,Mmus_C57-6J_KDN_FLT_Rep2_M24,Mmus_C57-6J_KDN_FLT_Rep3_M25,Mmus_C57-6J_KDN_FLT_Rep4_M26,Mmus_C57-6J_KDN_FLT_Rep5_M27,Mmus_C57-6J_KDN_FLT_Rep6_M28,Mmus_C57-6J_KDN_GC_Rep1_M33,Mmus_C57-6J_KDN_GC_Rep2_M34,Mmus_C57-6J_KDN_GC_Rep3_M35,Mmus_C57-6J_KDN_GC_Rep4_M36,Mmus_C57-6J_KDN_GC_Rep5_M37,Mmus_C57-6J_KDN_GC_Rep6_M38
ENSMUSG00000001076,28.54863496,40.10845418,48.55734285,32.97326072,39.7825809,68.92698956,24.29703447,44.96505777,50.65804256,45.78733149,36.65630346,27.21221796
ENSMUSG00000001082,359.7551665,363.8458327,362.5367189,348.3044427,374.8499976,458.1541426,388.0666365,422.4376367,423.0196088,409.1484704,436.4301772,407.3216955
ENSMUSG00000001089,4241.221073,4079.754298,4101.113832,3900.822383,3972.993197,4139.700222,4691.253361,4233.094762,4537.632846,4082.380181,4477.854084,4300.259492
ENSMUSG00000001095,1554.992498,1199.724476,1298.035273,2072.579133,1307.69756,1464.482238,1302.771363,1147.577754,1435.839968,1044.745419,1679.389084,1315.688256
ENSMUSG00000001098,1729.85275,1856.677552,1800.411388,1711.391457,2089.529465,2099.442121,2163.205593,2180.742161,1864.980691,2076.323872,1880.232736,1775.241004
ENSMUSG00000001100,3194.6979,3051.992792,3174.025384,2895.520458,2868.238946,2790.805788,2884.280482,2800.522639,3209.382318,3094.221139,3231.499249,2760.927604
ENSMUSG00000001103,0,4.522359474,0.798853505,3.138747945,0.918401873,0,1.072560959,0,1.071425193,0,0,0
ENSMUSG00000001105,663.9528683,725.3052351,663.6565324,701.6686119,743.3488913,726.8252699,666.3239527,720.2850635,731.0610245,715.9493484,700.6395226,655.9905926
ENSMUSG00000001119,787.4940417,1017.698634,1173.32761,1721.46391,1237.741911,1504.988034,1463.728228,1358.674506,974.9328773,1448.458973,985.2194318,1553.902374
ENSMUSG00000001120,522.3728938,464.3647417,482.8675879,429.1123144,504.3993658,461.1688518,472.500936,505.0161092,521.3854667,525.5489559,486.5164751,470.4638043
ENSMUSG00000001123,341.8486026,411.6145458,341.4450629,988.1341289,578.7276271,511.6396007,485.1533684,427.7564435,346.0121604,478.7561447,373.5948534,463.3328325
ENSMUSG00000001127,1680.842792,1602.893005,1762.097436,1750.713577,1840.205433,1831.743341,1806.98673,1676.684867,1726.040927,1729.959656,1821.62917,1980.231609
ENSMUSG00000001128,77.43988312,35.94771861,43.6373321,95.37784941,85.54204397,86.33532895,55.92189571,45.26230632,54.65670618,43.94498206,40.41879201,107.8544487
ENSMUSG00000001131,7.191378474,19.49826851,22.39474417,26.22573936,23.49678519,32.33292147,15.54348797,16.03953349,8.227685077,14.21882702,10.62294237,14.05388742
ENSMUSG00000001134,342.9256562,329.2917178,324.7851355,270.3561779,326.7834545,341.0060698,291.0716342,291.6275348,329.455248,389.8987758,289.1055966,306.8598698
ENSMUSG00000001138,1384.303083,1315.854843,1212.110757,1324.522283,1142.820998,1367.797749,1334.44833,1503.753769,1384.658907,1187.561814,1245.796933,1425.356736
ENSMUSG00000001143,1648.715446,1610.937765,1400.025147,1435.861598,1371.133715,1450.38984,1446.803966,1470.040882,1611.636678,1566.105795,1364.648308,1656.537516
ENSMUSG00000001150,1626.70056,1696.691631,1845.380968,2181.395232,2159.546695,1843.378951,1412.951075,1808.797209,1733.200025,1555.219052,1613.545327,1695.459202
ENSMUSG00000001151,3324.505849,3144.401439,2770.2044,2818.645238,2616.476852,2812.734066,3244.740123,2712.187833,3028.221408,2940.794487,3304.508389,2978.737791
ENSMUSG00000001155,52.33006446,74.94011578,79.51001056,89.29360258,58.742265,55.68466159,67.42091562,68.70185322,52.68783422,85.64114479,60.75802534,61.18073231
ENSMUSG00000001156,632.802681,583.0032874,541.4752341,678.0763616,567.0071824,770.0611268,700.6657036,587.8232921,548.0613556,661.4333472,679.6326814,723.1259394
ENSMUSG00000001157,902.9335077,799.5953424,856.6697009,894.2149134,987.5216706,912.4908477,865.2555815,889.870365,916.7099335,736.7140492,824.7373607,755.9911358
ENSMUSG00000001158,699.2587072,739.103212,647.9900985,772.8875221,699.5839858,721.5160643,701.1279929,664.6416348,790.5198002,643.935478,672.1865192,613.5032556
ENSMUSG00000001166,118.9044849,87.24896477,110.6182729,162.0721621,97.72074028,88.82934327,77.68742696,90.15393183,128.3173213,173.6317835,110.3563558,123.5558155
ENSMUSG00000001173,877.1077776,1004.810966,1005.182713,901.8914788,925.4981154,972.9788316,904.1278641,843.3507619,851.7995358,979.2629336,912.2090802,902.8139891
ENSMUSG00000001175,7748.598266,8247.265911,6859.512348,7556.337486,7090.104107,7487.089038,7588.196645,7528.076446,6547.772422,7363.374491,7058.915248,6410.696719
ENSMUSG00000001211,14603.64641,12528.39245,13965.56996,11940.17693,12868.80689,12329.02065,11941.21713,12887.34808,13872.76179,14996.37885,15315.93925,12072.21077
ENSMUSG00000001227,208.5867415,246.509375,297.7936756,174.2201782,202.4494087,224.085639,220.8857437,269.5961042,205.7547553,207.449667,163.6204491,189.1551277
ENSMUSG00000001228,265.9595336,320.4370116,362.4374803,334.0821105,264.1747763,422.3760706,207.612414,340.4155686,209.3675656,256.5999022,218.8455763,353.2196662
ENSMUSG00000001229,1762.391722,1700.520825,1618.959284,1544.974015,1612.929459,1588.711341,1780.275172,1857.015913,1716.700037,1636.430035,1580.605976,1560.905546
ENSMUSG00000001240,265.5551738,284.6323685,365.2417599,313.794486,278.3654079,300.0508041,296.8359019,374.7230557,272.186019,298.7550431,253.4420423,283.2465067
ENSMUSG00000001247,1444.891854,1440.864309,1563.81917,1174.428605,1379.292959,1452.596959,1251.115376,1465.674334,1313.607804,1447.245783,1288.517594,1207.548503
ENSMUSG00000001248,650.3220039,723.3362964,787.787788,631.4163268,805.5915644,905.0041252,678.3999087,647.1750648,687.6968337,768.1288515,722.3953863,903.8297725
ENSMUSG00000001249,8784.325145,7270.415748,8901.260193,8149.598162,7841.516814,7260.901663,6863.16675,7157.27657,8088.139859,8446.944244,8784.892073,7394.697789
ENSMUSG00000001260,1.874496349,8.70992886,9.009779037,5.113741923,16.35619516,7.578997319,3.924363805,12.00140327,7.104562199,3.534533951,19.18199665,12.60909495
ENSMUSG00000001270,4680.072842,3830.788406,5379.164175,4539.935804,4647.501922,4878.189479,6722.486957,4101.058126,4784.298412,4098.45076,5190.08225,3918.333653
ENSMUSG00000001280,4114.090863,4215.230464,3822.435239,4000.340281,4126.244872,3916.047696,4599.323106,4729.021717,4499.57716,4661.010956,4735.923878,4409.66634
ENSMUSG00000001281,101.8581795,74.50872418,69.64308831,145.1605819,54.28832702,100.3084874,102.9648621,163.3749332,90.15679781,76.86241371,56.3284577,106.573006
ENSMUSG00000001285,692.4871696,740.9919205,727.1123388,676.8178268,679.943838,676.3587592,668.8509283,745.4361831,644.6461883,689.3112486,738.3513161,695.7545076
ENSMUSG00000001288,704.9884354,710.0957577,748.2746018,763.646874,801.8138969,858.4451446,910.7694991,934.7184897,740.8834028,867.9071758,812.5782494,838.5497424
ENSMUSG00000001289,2425.527245,2334.717386,2180.775479,2149.141259,2063.929237,2062.73244,2439.775538,2433.776377,2687.180517,2389.041836,2600.113942,2111.409841
ENSMUSG00000001300,1195.565351,1281.19352,1142.473967,996.5828779,1132.536796,1238.137008,1398.705083,1502.775181,1195.816056,1178.372937,1157.272477,1084.136255
ENSMUSG00000001305,226.407082,241.8060881,215.7236311,234.0436438,180.5382455,239.5308857,253.1762366,231.8317488,263.4828111,203.4355538,223.884071,226.3216508
ENSMUSG00000001313,217.2077778,175.2140357,161.8040327,139.7926342,158.102642,184.6788751,128.4600529,170.2235544,222.0481308,199.7635092,181.2666757,207.257818
ENSMUSG00000001323,3787.343185,4347.604826,3150.77331,4118.327523,3721.246087,3663.694705,3566.117162,2960.176279,3400.324743,3843.755066,3479.34868,3436.513061
ENSMUSG00000001333,58.10509697,39.99439903,35.03189065,42.34683448,40.50510867,35.99845227,35.53867977,52.29307066,40.611489,48.8779862,33.68086573,41.41231654
ENSMUSG00000001334,89.99457589,98.13294955,90.61170753,105.0032968,83.90190464,115.9743269,80.22607948,97.18105499,92.83264177,135.4758825,95.05066992,73.53548811
ENSMUSG00000001348,1014.88371,1233.88817,998.3600312,1042.268111,747.9726183,781.9208388,662.154745,786.426934,1074.662092,845.2353857,739.1750273,800.5449708
ENSMUSG00000001349,108.9798237,88.99751891,87.83444817,89.11153619,107.7359189,130.1210135,65.36616778,127.7707665,74.35873931,136.2173295,90.59638399,129.1016024
ENSMUSG00000001366,1185.265088,1224.359597,1354.288597,1116.883814,1334.614994,1116.336541,1156.804246,1273.204362,1368.841333,1391.820445,1400.17127,1465.209959
ENSMUSG00000001376,950.5684762,1060.323221,959.2240258,958.7259915,954.3501504,1017.035658,1018.537894,1006.612352,1040.911857,1052.187974,998.5981727,1024.75575
ENSMUSG00000001380,1204.898259,1244.996862,1231.959399,1281.145625,1177.475964,1172.140081,1092.577647,1219.18018,1386.994799,1279.540921,1313.164748,1086.557127
ENSMUSG00000001383,1538.854273,1511.841721,1379.213614,1618.535552,1380.232162,1492.664999,1305.617051,1408.356941,1363.023548,1340.624763,1455.343313,1218.579627
ENSMUSG00000001403,98.6668024,121.7321648,240.2339263,154.7604077,163.0280716,209.5187917,78.52993788,154.6669291,120.8137537,137.9336634,91.54500494,137.6547478
ENSMUSG00000001415,1850.591797,1982.447343,1716.209965,2061.651443,2126.55142,1921.075928,1896.042524,1797.195512,1939.519668,1845.017578,1843.220868,2458.168094
ENSMUSG00000001416,3085.386639,3296.687041,3070.105207,2752.716416,2825.399729,2924.668533,2960.66443,3216.2818,3448.537385,2701.508896,2593.240002,2629.764539
ENSMUSG00000001418,4288.282129,4341.762381,3435.124723,3570.644166,3180.63432,3860.325552,3127.332863,3765.003306,4066.276348,4240.035588,3766.56247,3475.214218
ENSMUSG00000001419,2655.440088,2757.625094,2534.469107,2365.69756,2316.039133,2256.276345,2572.078838,2737.340641,2432.490455,2723.238795,2631.199952,2443.850187
ENSMUSG00000001420,149.9513568,261.0447911,209.7654533,168.6813102,166.5472901,193.8926184,182.7717889,141.9103129,130.2491267,179.39893,171.9878595,165.9124274
ENSMUSG00000001424,3610.734356,3806.960014,3470.777757,3489.789259,3159.186306,3516.330278,3346.28555,3556.640344,3561.371641,3527.883663,3247.620638,3228.826095
ENSMUSG00000001435,19366.01429,20352.51066,20095.74759,19456.47136,17540.85632,20035.69212,17250.36942,20294.87414,15795.06143,16876.91785,14634.46955,16691.54247
ENSMUSG00000001436,1946.85845,2088.991365,1815.204695,2447.898965,1779.111412,1798.167437,1420.493472,1895.468022,2245.273676,1709.3094,1896.47187,1728.981398
ENSMUSG00000001440,6110.802675,6258.065118,6142.470141,6449.731145,6024.271326,6383.438569,6745.357711,6604.512853,6253.267137,6269.892357,6448.808958,6500.666095
ENSMUSG00000001441,3181.843044,3068.009728,3107.030932,3167.976342,3080.429534,3296.988268,2881.450097,2916.999368,2982.687745,2931.241806,2934.62232,2832.274629
ENSMUSG00000001444,9.527326322,6.690148363,6.589237099,25.73900207,8.121664972,16.99453604,9.501303231,22.50238767,9.494742334,7.796744653,9.901828839,23.17015859
ENSMUSG00000001445,1634.28115,1624.850268,1656.342711,1561.656613,1498.975295,1489.805229,1424.748233,1473.058983,1612.398965,1464.427217,1569.985061,1417.832495
ENSMUSG00000001467,15488.27824,12064.97494,18221.07012,13474.95603,15924.84707,12253.11498,14753.11934,9713.57849,11902.27513,11737.78874,15731.10859,10379.79654
ENSMUSG00000001472,6001.057474,6230.442032,4706.165494,5289.72702,5877.332561,6533.965863,5582.439693,5517.7548,6177.867755,4376.917549,6106.530277,5653.415267
ENSMUSG00000001473,320.7257808,410.1424015,358.8026184,469.4740362,351.0121978,431.5094799,244.358701,350.3826445,269.4076925,260.4266266,218.2275352,301.48865
ENSMUSG00000001482,3291.769993,2871.67696,3300.382001,2915.462097,2918.242297,2624.781701,2727.193146,2848.386352,3102.286174,2971.049094,3071.735696,2791.574416
ENSMUSG00000001493,118.5398633,158.3127818,113.6498332,169.90024,154.3598253,192.914933,174.2090652,140.1084665,129.7695424,166.6444941,132.6959694,145.0761142
ENSMUSG00000001494,11.64062932,21.18058132,15.6459179,21.62588243,7.223232318,17.99042819,11.61487846,5.112890077,11.60595604,20.46409028,8.913002894,12.09036071
ENSMUSG00000001497,2.40958454,3.166062,0.624811402,0,0,0,1.499042007,0,0,1.383716286,2.811983945,0.763684931
ENSMUSG00000001504,1085.41615,898.9603702,1112.113871,698.8591306,947.4113995,834.1028099,1084.102161,1005.975035,954.5657959,866.832896,1306.073919,770.4446308
ENSMUSG00000001506,1751.594936,2818.545473,3112.801323,3867.856088,2574.286165,5013.096833,2930.13209,2874.07871,1820.703333,2855.25202,1502.895575,3955.450328
ENSMUSG00000001507,4221.391671,4328.444681,4427.725522,3224.031479,3774.307239,4665.993534,3917.101236,4904.848147,3649.440212,3559.066871,3306.093274,3391.161571
ENSMUSG00000001508,3.644941794,17.9771558,16.35827054,11.99718991,12.06205543,3.443596117,9.42524605,22.41358983,6.54619268,6.749497168,11.70579095,4.864167023
ENSMUSG00000001510,7.410683954,18.95637886,14.82651428,1.029506659,0.902298423,5.998348116,1.055657044,13.29759986,4.21978419,3.898470989,0.990149845,2.014738606
ENSMUSG00000001517,156.9768852,217.1755891,293.0605142,267.7347225,145.2242095,307.4859874,130.9983519,200.988143,101.6492982,209.1489329,87.736708,253.8024997
ENSMUSG00000001518,453.4182831,460.6535364,457.9585041,433.94955,418.7584221,518.9910101,392.3708128,427.1110236,557.5529245,466.1688591,457.2815916,505.1672559
ENSMUSG00000001520,206.3622612,208.9550613,204.6944481,206.3174589,212.9946773,224.6616678,202.6838826,260.7700855,215.2004058,217.3344825,200.2452152,267.7003659
ENSMUSG00000001521,1479.751055,1554.884338,1431.865512,1522.984507,1376.747969,1328.177205,1398.932005,1448.071293,1548.60124,1472.455573,1277.124562,1550.919229
ENSMUSG00000001524,365.8937245,299.5736006,342.5553169,319.9073577,342.6270374,300.6080843,301.7104688,360.7679052,346.9340774,251.856272,283.660027,289.4918843
ENSMUSG00000001525,3231.620919,4101.36073,3998.431643,4259.449888,3643.691137,4535.672528,3416.090295,4230.930155,3173.065558,3556.704058,2889.786934,3864.643463
ENSMUSG00000001542,1590.064132,1456.350047,1147.851254,1341.786716,1455.051735,1077.922307,1378.645279,1151.818007,1595.694102,1308.032882,1197.236462,1498.173482
ENSMUSG00000001552,7378.057704,6942.07133,7472.817916,7296.298144,7473.540082,7794.261398,7198.068784,8174.392735,7250.446521,6874.774236,7816.091265,6591.290058
ENSMUSG00000001555,200.1995708,174.4036978,237.3010312,192.4867029,199.2585889,303.3164463,260.0313853,252.363131,177.3596035,269.1489141,204.7612279,244.4269208
ENSMUSG00000001558,2.064177657,6.523419724,2.409399778,4.017759704,0.880705886,6.576987922,4.119535582,4.98660427,2.058162158,2.851290721,3.863719546,0.982699473
ENSMUSG00000001569,663.5873671,1349.186937,1034.034655,1255.285702,1126.912544,1265.888049,881.0831077,1061.185883,960.3060163,1337.834615,1324.873651,1074.417778
ENSMUSG00000001576,3315.160425,3117.997547,2891.232741,2890.170108,3217.970555,3287.407558,2679.674348,3048.779901,3305.203046,3167.30781,3065.794255,2872.415512
ENSMUSG00000001583,380.1548196,289.5213692,439.4413923,279.9483293,293.0290087,333.1827591,366.219656,333.3257255,329.1305115,327.2997943,357.8433321,301.9066698
ENSMUSG00000001588,22.07802383,30.19598532,28.70044809,55.46268433,23.48397988,36.30571806,46.35886954,21.34146966,32.673936,33.28100578,20.69503185,44.35507992
ENSMUSG00000001604,1801.203426,1685.4992,1581.239551,1624.784312,1230.4014,1465.790441,1360.563745,1412.786311,1687.75532,1513.409812,1594.349611,1460.321319
ENSMUSG00000001627,653.7576375,858.9248046,704.1341055,434.5051581,617.3529277,746.2548232,558.0560905,556.135495,516.6629489,458.7692464,550.1793241,419.7899088
ENSMUSG00000001630,721.6867595,785.4319932,757.7512767,858.1248552,778.4939013,734.8164137,747.0185224,868.5791983,810.9667963,698.0547261,817.1088406,675.738838
ENSMUSG00000001632,1257.150736,1442.495835,1296.100363,1095.049446,1268.32756,1221.574903,1252.323559,1393.459943,1272.485713,1303.365257,1226.40695,1274.9256
ENSMUSG00000001642,7326.140037,9113.998264,9389.738395,1114.355219,5731.408269,8088.332506,4992.654956,10594.73768,6347.179187,5728.47869,3016.24538,2501.469375
ENSMUSG00000001656,24.33841316,43.4745887,23.05644867,43.25313423,27.08911497,21.98768244,38.01328098,19.42832755,28.48776363,36.05522104,29.71061432,36.27171668
ENSMUSG00000001657,168.2895607,152.3321964,151.2343067,210.8461472,187.6437536,187.1119606,218.1620509,155.5232233,143.4476425,158.3842817,172.1438492,210.0929588
ENSMUSG00000001661,454.5555339,367.6647579,330.1399198,402.2281523,463.676933,448.9515807,510.5226436,446.2521744,439.190344,372.549921,439.0086031,471.3300647
ENSMUSG00000001663,1932.503828,1962.029804,1880.482587,1544.339898,1650.074657,1671.900675,2170.913979,1944.210098,2219.996186,1918.982875,1981.586757,1817.486992
ENSMUSG00000001665,1996.479627,2146.943152,1970.454998,1732.263128,1708.822034,1783.090934,1956.345107,2213.22651,2051.139431,2086.480372,1872.437986,1716.701524
ENSMUSG00000001666,2390.804408,2311.457701,1802.766293,1993.742956,1852.879992,1822.741675,1892.942557,1897.183944,2435.69941,1935.937132,1996.54727,1787.381354
ENSMUSG00000001670,0,0,1.212497234,3.789426193,0,0,0,9.034207738,3.106273561,0,0,0
ENSMUSG00000001672,659.9499152,587.5575298,721.2652986,562.2909075,586.3293127,630.8743184,524.1850763,684.4434518,597.259772,623.6339138,648.8685721,616.2073482
ENSMUSG00000001674,798.8590139,981.8129987,847.3324062,628.5281458,836.0797601,835.274008,784.8141203,909.7014896,942.0095928,895.1567579,775.9635836,819.9156869
ENSMUSG00000001687,4520.794391,3774.24424,4061.775722,3520.391939,3620.954102,3433.601559,3560.034405,4136.481173,4000.212403,4056.500232,3812.180882,3488.104698
ENSMUSG00000001700,994.0674258,1009.784191,962.4033065,760.547275,787.7871326,792.6135431,848.8930763,994.0249894,893.8395271,964.8051281,983.7178645,833.7822609
ENSMUSG00000001707,330.280605,254.5714075,282.2084277,260.2620824,305.2699094,226.0220366,261.5653313,343.428622,279.2215573,235.0645948,297.2747847,257.4949602
ENSMUSG00000001729,3657.383655,3498.200226,3763.866514,3524.244057,3408.506289,3529.020638,3573.603273,3754.494124,3486.338055,3735.811581,3400.14448,3428.515217
ENSMUSG00000001739,401.8716788,469.8413542,516.8725834,470.3034422,445.7901323,529.3613442,561.1702699,622.0319612,500.9237564,520.2445452,424.8657114,405.9121447
ENSMUSG00000001741,234.4288268,226.0518659,182.7651506,240.924529,210.9782437,258.5085007,307.9093757,304.4812597,209.5508579,238.2542029,222.8989206,302.1905019
ENSMUSG00000001750,710.437823,759.2063536,787.9186536,1084.847936,933.8588706,838.9757182,900.7704052,627.3102597,701.2236787,770.9336224,563.6754314,889.3519785
ENSMUSG00000001751,1656.400392,1407.271344,1577.36359,1288.034834,1333.889972,1332.447925,1270.231961,1277.62605,1428.170648,1383.34479,1461.866196,1239.106313
ENSMUSG00000001755,3538.343992,3390.95923,3964.264544,3003.476446,3323.971201,3191.950214,3037.9218,2809.8172,3326.443349,3243.424633,3881.945462,2887.765282
